,rank,title,author,publisher,date,amazon links
130,1,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"December 22, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
131,2,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"December 22, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
132,3,THE NIGHT BEFORE CHRISTMAS,by Clement C. Moore. Various illustrators,Various publishers,"December 22, 2013",http://www.amazon.com/Night-Before-Christmas-Little-Golden/dp/030796003X?tag=NYTBSREV-20
133,4,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"December 22, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
134,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"December 22, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
135,6,LLAMA LLAMA AND THE BULLY GOAT,by Anna Dewdney,Viking,"December 22, 2013",http://www.amazon.com/Llama-Bully-Goat-Anna-Dewdney/dp/0670013951?tag=NYTBSREV-20
136,7,"I'D KNOW YOU ANYWHERE, MY LOVE",by Nancy Tillman,Feiwel & Friends,"December 22, 2013",http://www.amazon.com/Id-Know-You-Anywhere-Love/dp/0312553684?tag=NYTBSREV-20
137,8,PETE THE CAT SAVES CHRISTMAS,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"December 22, 2013",http://www.amazon.com/Pete-Saves-Christmas-James-Dean/dp/0062110624?tag=NYTBSREV-20
138,9,AN OTIS CHRISTMAS,by Loren Long,Philomel,"December 22, 2013",http://www.amazon.com/An-Otis-Christmas-Loren-Long/dp/0399163956?tag=NYTBSREV-20
139,10,"ROSIE REVERE, ENGINEER",by Andrea Beaty. Illustrated by David Roberts,Abrams,"December 22, 2013",http://www.amazon.com/Rosie-Revere-Engineer-Andrea-Beaty/dp/1419708457?tag=NYTBSREV-20
140,1,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"December 15, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
141,2,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"December 15, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
142,3,THE NIGHT BEFORE CHRISTMAS,by Clement C. Moore. Various illustrators,Various publishers,"December 15, 2013",http://www.amazon.com/Night-Before-Christmas-Little-Golden/dp/030796003X?tag=NYTBSREV-20
143,4,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"December 15, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
144,5,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"December 15, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
145,6,THE CHRISTMAS WISH,by Lori Evert. Illustrated by Per Breiehagen,Random House,"December 15, 2013",http://www.amazon.com/The-Christmas-Wish-Lori-Evert/dp/0449816818?tag=NYTBSREV-20
146,7,PETE THE CAT SAVES CHRISTMAS,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"December 15, 2013",http://www.amazon.com/Pete-Saves-Christmas-James-Dean/dp/0062110624?tag=NYTBSREV-20
147,8,FROG TROUBLE,by Sandra Boynton,Workman,"December 15, 2013",http://www.amazon.com/Frog-Trouble-Eleven-Pretty-Serious/dp/0761171762?tag=NYTBSREV-20
148,9,PETE THE CAT AND HIS MAGIC SUNGLASSES,by Kimberly and James Dean. Illustrated by James Dean,Harper/HarperCollins,"December 15, 2013",http://www.amazon.com/Pete-Cat-His-Magic-Sunglasses/dp/0062275569?tag=NYTBSREV-20
149,10,AN OTIS CHRISTMAS,by Loren Long,Philomel,"December 15, 2013",http://www.amazon.com/An-Otis-Christmas-Loren-Long/dp/0399163956?tag=NYTBSREV-20
150,1,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"December 8, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
151,2,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"December 8, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
152,3,THE NIGHT BEFORE CHRISTMAS,by Clement C. Moore. Various illustrators,Various publishers,"December 8, 2013",http://www.amazon.com/Night-Before-Christmas-Little-Golden/dp/030796003X?tag=NYTBSREV-20
153,4,CINDERS,by Jan Brett,Putnam,"December 8, 2013",http://www.amazon.com/Cinders-Chicken-Cinderella-Jan-Brett/dp/0399257837?tag=NYTBSREV-20
154,5,THE CHRISTMAS WISH,by Lori Evert. Illustrated by Per Breiehagen,Random House,"December 8, 2013",http://www.amazon.com/The-Christmas-Wish-Lori-Evert/dp/0449816818?tag=NYTBSREV-20
155,6,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"December 8, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
156,7,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"December 8, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
157,8,FRIENDS,by Eric Carle,Philomel,"December 8, 2013",http://www.amazon.com/Friends-Eric-Carle/dp/0399165339?tag=NYTBSREV-20
158,9,I'M A FROG!,by Mo Willems,Hyperion Press,"December 8, 2013",http://www.amazon.com/Im-Frog-Elephant-Piggie-Book/dp/1423183053?tag=NYTBSREV-20
159,10,"ROSIE REVERE, ENGINEER",by Andrea Beaty. Illustrated by David Roberts,Abrams,"December 8, 2013",http://www.amazon.com/Rosie-Revere-Engineer-Andrea-Beaty/dp/1419708457?tag=NYTBSREV-20
160,1,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"December 1, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
161,2,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"December 1, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
162,3,CINDERS,by Jan Brett,Putnam,"December 1, 2013",http://www.amazon.com/Cinders-Chicken-Cinderella-Jan-Brett/dp/0399257837?tag=NYTBSREV-20
163,4,THE NIGHT BEFORE CHRISTMAS,by Clement C. Moore. Various illustrators,Various publishers,"December 1, 2013",http://www.amazon.com/Night-Before-Christmas-Little-Golden/dp/030796003X?tag=NYTBSREV-20
164,5,I'M A FROG!,by Mo Willems,Hyperion Press,"December 1, 2013",http://www.amazon.com/Im-Frog-Elephant-Piggie-Book/dp/1423183053?tag=NYTBSREV-20
165,6,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"December 1, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
166,7,AN OTIS CHRISTMAS,by Loren Long,Philomel,"December 1, 2013",http://www.amazon.com/An-Otis-Christmas-Loren-Long/dp/0399163956?tag=NYTBSREV-20
167,8,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"December 1, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
168,9,THE CHRISTMAS WISH,by Lori Evert. Illustrated by Per Breiehagen,Random House,"December 1, 2013",http://www.amazon.com/The-Christmas-Wish-Lori-Evert/dp/0449816818?tag=NYTBSREV-20
169,10,PETE THE CAT AND HIS MAGIC SUNGLASSES,by Kimberly and James Dean. Illustrated by James Dean,Harper/HarperCollins,"December 1, 2013",http://www.amazon.com/Pete-Cat-His-Magic-Sunglasses/dp/0062275569?tag=NYTBSREV-20
170,1,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"November 24, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
171,2,CINDERS,by Jan Brett,Putnam,"November 24, 2013",http://www.amazon.com/Cinders-Chicken-Cinderella-Jan-Brett/dp/0399257837?tag=NYTBSREV-20
172,3,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"November 24, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
173,4,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"November 24, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
174,5,I'M A FROG!,by Mo Willems,Hyperion Press,"November 24, 2013",http://www.amazon.com/Im-Frog-Elephant-Piggie-Book/dp/1423183053?tag=NYTBSREV-20
175,6,PETE THE CAT AND HIS MAGIC SUNGLASSES,by Kimberly and James Dean. Illustrated by James Dean,Harper/HarperCollins,"November 24, 2013",http://www.amazon.com/Pete-Cat-His-Magic-Sunglasses/dp/0062275569?tag=NYTBSREV-20
176,7,LLAMA LLAMA AND THE BULLY GOAT,by Anna Dewdney,Viking,"November 24, 2013",http://www.amazon.com/Llama-Bully-Goat-Anna-Dewdney/dp/0670013951?tag=NYTBSREV-20
177,8,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"November 24, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
178,9,SNOWFLAKES FALL,by Patricia Maclachlan. Illustrated by Steven Kellogg,Random House,"November 24, 2013",http://www.amazon.com/Snowflakes-Fall-Patricia-Maclachlan/dp/0385376936?tag=NYTBSREV-20
179,10,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"November 24, 2013",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
180,1,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"November 17, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
181,2,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"November 17, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
182,3,PETE THE CAT AND HIS MAGIC SUNGLASSES,by Kimberly and James Dean. Illustrated by James Dean,Harper/HarperCollins,"November 17, 2013",http://www.amazon.com/Pete-Cat-His-Magic-Sunglasses/dp/0062275569?tag=NYTBSREV-20
183,4,I'M A FROG!,by Mo Willems,Hyperion Press,"November 17, 2013",http://www.amazon.com/Im-Frog-Elephant-Piggie-Book/dp/1423183053?tag=NYTBSREV-20
184,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"November 17, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
185,6,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"November 17, 2013",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
186,7,LLAMA LLAMA AND THE BULLY GOAT,by Anna Dewdney,Viking,"November 17, 2013",http://www.amazon.com/Llama-Bully-Goat-Anna-Dewdney/dp/0670013951?tag=NYTBSREV-20
187,8,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"November 17, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
188,9,BATTLE BUNNY,by Jon Scieszka and Mac Barnett. Illustrated by Matthew Myers,Simon & Schuster,"November 17, 2013",http://www.amazon.com/Battle-Bunny-Jon-Scieszka/dp/1442446730?tag=NYTBSREV-20
189,10,"CLICK, CLACK, BOO!",by Doreen Cronin. Illustrated by Betsy Lewin,Atheneum,"November 17, 2013",http://www.amazon.com/Click-Clack-Boo-Tricky-Treat/dp/1442465530?tag=NYTBSREV-20
190,1,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"November 10, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
191,2,PETE THE CAT AND HIS MAGIC SUNGLASSES,by Kimberly and James Dean. Illustrated by James Dean,Harper/HarperCollins,"November 10, 2013",http://www.amazon.com/Pete-Cat-His-Magic-Sunglasses/dp/0062275569?tag=NYTBSREV-20
192,3,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"November 10, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
193,4,"CLICK, CLACK, BOO!",by Doreen Cronin. Illustrated by Betsy Lewin,Atheneum,"November 10, 2013",http://www.amazon.com/Click-Clack-Boo-Tricky-Treat/dp/1442465530?tag=NYTBSREV-20
194,5,I'M A FROG!,by Mo Willems,Hyperion Press,"November 10, 2013",http://www.amazon.com/Im-Frog-Elephant-Piggie-Book/dp/1423183053?tag=NYTBSREV-20
195,6,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"November 10, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
196,7,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"November 10, 2013",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
197,8,LLAMA LLAMA AND THE BULLY GOAT,by Anna Dewdney,Viking,"November 10, 2013",http://www.amazon.com/Llama-Bully-Goat-Anna-Dewdney/dp/0670013951?tag=NYTBSREV-20
198,9,MR. WUFFLES!,by David Wiesner,Clarion,"November 10, 2013",http://www.amazon.com/Mr-Wuffles-Caldecott-Medal-Winning/dp/0618756612?tag=NYTBSREV-20
199,10,THE VERY FAIRY PRINCESS SPARKLES IN THE SNOW,by Julie Andrews and Emma Walton Hamilton. Illustrated by Christine Davenier,"Little, Brown","November 10, 2013",http://www.amazon.com/Very-Fairy-Princess-Sparkles-Snow/dp/0316219630?tag=NYTBSREV-20
200,1,I'M A FROG!,by Mo Willems,Hyperion Press,"November 3, 2013",http://www.amazon.com/Im-Frog-Elephant-Piggie-Book/dp/1423183053?tag=NYTBSREV-20
201,2,PETE THE CAT AND HIS MAGIC SUNGLASSES,by Kimberly and James Dean. Illustrated by James Dean,Harper/HarperCollins,"November 3, 2013",http://www.amazon.com/Pete-Cat-His-Magic-Sunglasses/dp/0062275569?tag=NYTBSREV-20
202,3,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"November 3, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
203,4,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"November 3, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
204,5,"CLICK, CLACK, BOO!",by Doreen Cronin. Illustrated by Betsy Lewin,Atheneum,"November 3, 2013",http://www.amazon.com/Click-Clack-Boo-Tricky-Treat/dp/1442465530?tag=NYTBSREV-20
205,6,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"November 3, 2013",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
206,7,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"November 3, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
207,8,LLAMA LLAMA AND THE BULLY GOAT,by Anna Dewdney,Viking,"November 3, 2013",http://www.amazon.com/Llama-Bully-Goat-Anna-Dewdney/dp/0670013951?tag=NYTBSREV-20
208,9,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"November 3, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
209,10,MR. WUFFLES!,by David Wiesner,Clarion,"November 3, 2013",http://www.amazon.com/Mr-Wuffles-Caldecott-Medal-Winning/dp/0618756612?tag=NYTBSREV-20
210,1,PETE THE CAT AND HIS MAGIC SUNGLASSES,by Kimberly and James Dean. Illustrated by James Dean,Harper/HarperCollins,"October 27, 2013",http://www.amazon.com/Pete-Cat-His-Magic-Sunglasses/dp/0062275569?tag=NYTBSREV-20
211,2,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"October 27, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
212,3,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"October 27, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
213,4,LLAMA LLAMA AND THE BULLY GOAT,by Anna Dewdney,Viking,"October 27, 2013",http://www.amazon.com/Llama-Bully-Goat-Anna-Dewdney/dp/0670013951?tag=NYTBSREV-20
214,5,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"October 27, 2013",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
215,6,"CLICK, CLACK, BOO!",by Doreen Cronin. Illustrated by Betsy Lewin,Atheneum,"October 27, 2013",http://www.amazon.com/Click-Clack-Boo-Tricky-Treat/dp/1442465530?tag=NYTBSREV-20
216,7,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"October 27, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
217,8,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"October 27, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
218,9,FROG TROUBLE,by Sandra Boynton,Workman,"October 27, 2013",http://www.amazon.com/Frog-Trouble-Eleven-Pretty-Serious/dp/0761171762?tag=NYTBSREV-20
219,10,PETE THE CAT AND HIS FOUR GROOVY BUTTONS,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"October 27, 2013",http://www.amazon.com/Pete-Cat-Four-Groovy-Buttons/dp/0062110586?tag=NYTBSREV-20
220,1,PETE THE CAT AND HIS MAGIC SUNGLASSES,by Kimberly and James Dean. Illustrated by James Dean,Harper/HarperCollins,"October 20, 2013",http://www.amazon.com/Pete-Cat-His-Magic-Sunglasses/dp/0062275569?tag=NYTBSREV-20
221,2,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"October 20, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
222,3,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"October 20, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
223,4,LLAMA LLAMA AND THE BULLY GOAT,by Anna Dewdney,Viking,"October 20, 2013",http://www.amazon.com/Llama-Bully-Goat-Anna-Dewdney/dp/0670013951?tag=NYTBSREV-20
224,5,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"October 20, 2013",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
225,6,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"October 20, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
226,7,"CLICK, CLACK, BOO!",by Doreen Cronin. Illustrated by Betsy Lewin,Atheneum,"October 20, 2013",http://www.amazon.com/Click-Clack-Boo-Tricky-Treat/dp/1442465530?tag=NYTBSREV-20
227,8,OTIS,written and illustrated by Loren Long,Philomel,"October 20, 2013",http://www.amazon.com/Otis-Loren-Long/dp/0399252487?tag=NYTBSREV-20
228,9,MR. WUFFLES!,by David Wiesner,Clarion,"October 20, 2013",http://www.amazon.com/Mr-Wuffles-Caldecott-Medal-Winning/dp/0618756612?tag=NYTBSREV-20
229,10,JOURNEY,by Aaron Becker,Candlewick,"October 20, 2013",http://www.amazon.com/Journey-Aaron-Becker/dp/0763660531?tag=NYTBSREV-20
230,1,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"October 13, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
231,2,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"October 13, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
232,3,LLAMA LLAMA AND THE BULLY GOAT,by Anna Dewdney,Viking,"October 13, 2013",http://www.amazon.com/Llama-Bully-Goat-Anna-Dewdney/dp/0670013951?tag=NYTBSREV-20
233,4,OTIS,written and illustrated by Loren Long,Philomel,"October 13, 2013",http://www.amazon.com/Otis-Loren-Long/dp/0399252487?tag=NYTBSREV-20
234,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"October 13, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
235,6,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"October 13, 2013",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
236,7,FROG TROUBLE,by Sandra Boynton,Workman,"October 13, 2013",http://www.amazon.com/Frog-Trouble-Eleven-Pretty-Serious/dp/0761171762?tag=NYTBSREV-20
237,8,"ROSIE REVERE, ENGINEER",by Andrea Beaty. Illustrated by David Roberts,Abrams,"October 13, 2013",http://www.amazon.com/Rosie-Revere-Engineer-Andrea-Beaty/dp/1419708457?tag=NYTBSREV-20
238,9,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"October 13, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
239,10,LADYBUG GIRL AND THE BIG SNOW,by Jacky Davis. Illustrated by David Soman,Dial,"October 13, 2013",http://www.amazon.com/Ladybug-Girl-Snow-Jacky-Davis/dp/0803735839?tag=NYTBSREV-20
240,1,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"October 6, 2013",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
241,2,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"October 6, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
242,3,LLAMA LLAMA AND THE BULLY GOAT,by Anna Dewdney,Viking,"October 6, 2013",http://www.amazon.com/Llama-Bully-Goat-Anna-Dewdney/dp/0670013951?tag=NYTBSREV-20
243,4,FROG TROUBLE,by Sandra Boynton,Workman,"October 6, 2013",http://www.amazon.com/Frog-Trouble-Eleven-Pretty-Serious/dp/0761171762?tag=NYTBSREV-20
244,5,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"October 6, 2013",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
245,6,PETE THE CAT: I LOVE MY WHITE SHOES,by Eric Litwin. Illustrated by James Dean,Harper/HarperCollins,"October 6, 2013",http://www.amazon.com/Pete-Cat-Love-White-Shoes/dp/0061906220?tag=NYTBSREV-20
246,7,"STEAM TRAIN, DREAM TRAIN",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"October 6, 2013",http://www.amazon.com/Steam-Train-Sherri-Duskey-Rinker/dp/1452109206?tag=NYTBSREV-20
247,8,PETE THE CAT: THE WHEELS ON THE BUS,by James Dean,Harper/HarperCollins,"October 6, 2013",http://www.amazon.com/Pete-Cat-The-Wheels-Bus/dp/0062198718?tag=NYTBSREV-20
248,9,A BIG GUY TOOK MY BALL!,by Mo Willems,Disney-Hyperion,"October 6, 2013",http://www.amazon.com/Took-Ball-Elephant-Piggie-Book/dp/1423174917?tag=NYTBSREV-20
249,10,MR. TIGER GOES WILD,by Peter Brown,"Little, Brown","October 6, 2013",http://www.amazon.com/Tiger-Goes-Boston-Globe-Horn-Awards/dp/0316200638?tag=NYTBSREV-20
250,1,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"September 29, 2013",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
251,2,FROG TROUBLE,by Sandra Boynton,Workman,"September 29, 2013",http://www.amazon.com/Frog-Trouble-Eleven-Pretty-Serious/dp/0761171762?tag=NYTBSREV-20
