,rank,title,author,publisher,date,amazon links
6765,6,"SKIPPYJON JONES, LOST IN SPICE",by Judy Schachner,Dutton,15-Nov-09,http://www.amazon.com/Skippyjon-Jones-Lost-Spice-Schachner/dp/0525479651?tag=NYTBSREV-20
6766,7,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,15-Nov-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6767,8,OTIS,written and illustrated by Loren Long,Philomel,15-Nov-09,http://www.amazon.com/Otis-Loren-Long/dp/0399252487?tag=NYTBSREV-20
6768,9,STREGA NONA'S HARVEST,written and illustrated by Tomie dePaola,Putnam,15-Nov-09,http://www.amazon.com/Strega-Nonas-Harvest-Tomie-dePaola/dp/0399252916?tag=NYTBSREV-20
6769,10,MISS SMITH AND THE HAUNTED LIBRARY,by Michael Garland,Dutton,15-Nov-09,http://www.amazon.com/Smith-Haunted-Library-Michael-Garland/dp/0525421394?tag=NYTBSREV-20
6770,1,LEGO STAR WARS,by Simon Beecroft,DK,8-Nov-09,http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
6771,2,"JULIE ANDREWS’S COLLECTION OF POEMS, SONGS, AND LULLABIES",by Emma Walton Hamilton and Julie Andrews. Illustrated by James McMullan.,"Little, Brown",8-Nov-09,http://www.amazon.com/Julie-Andrews-Collection-Poems-Lullabies/dp/0316040495?tag=NYTBSREV-20
6772,3,"SKIPPYJON JONES, LOST IN SPICE",by Judy Schachner,Dutton,8-Nov-09,http://www.amazon.com/Skippyjon-Jones-Lost-Spice-Schachner/dp/0525479651?tag=NYTBSREV-20
6773,4,WHERE THE WILD THINGS ARE,by Barb Bersche and Michelle Quint,HarperFestival/HarperCollins,8-Nov-09,http://www.amazon.com/Where-Wild-Things-Are-Storybook/dp/0061656860?tag=NYTBSREV-20
6774,5,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,8-Nov-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6775,6,WADDLE!,written and illustrated by Rufus Butler Seder,Workman,8-Nov-09,http://www.amazon.com/Waddle-Scanimation-Picture-Book-Books/dp/0761151125?tag=NYTBSREV-20
6776,7,OTIS,written and illustrated by Loren Long,Philomel,8-Nov-09,http://www.amazon.com/Otis-Loren-Long/dp/0399252487?tag=NYTBSREV-20
6777,8,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,8-Nov-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6778,9,STREGA NONA'S HARVEST,written and illustrated by Tomie dePaola,Putnam,8-Nov-09,http://www.amazon.com/Strega-Nonas-Harvest-Tomie-dePaola/dp/0399252916?tag=NYTBSREV-20
6779,10,THE RUNAWAY MUMMY,by Michael Rex,Putnam,8-Nov-09,http://www.amazon.com/Runaway-Mummy-A-Petrifying-Parody/dp/0399252037?tag=NYTBSREV-20
6780,1,WHERE THE WILD THINGS ARE,by Barb Bersche and Michelle Quint,HarperFestival/HarperCollins,1-Nov-09,http://www.amazon.com/Where-Wild-Things-Are-Storybook/dp/0061656860?tag=NYTBSREV-20
6781,2,LEGO STAR WARS,by Simon Beecroft,DK,1-Nov-09,http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
6782,3,"JULIE ANDREWS’S COLLECTION OF POEMS, SONGS, AND LULLABIES",by Emma Walton Hamilton and Julie Andrews. Illustrated by James McMullan.,"Little, Brown",1-Nov-09,http://www.amazon.com/Julie-Andrews-Collection-Poems-Lullabies/dp/0316040495?tag=NYTBSREV-20
6783,4,"SKIPPYJON JONES, LOST IN SPICE",by Judy Schachner,Dutton,1-Nov-09,http://www.amazon.com/Skippyjon-Jones-Lost-Spice-Schachner/dp/0525479651?tag=NYTBSREV-20
6784,5,WADDLE!,written and illustrated by Rufus Butler Seder,Workman,1-Nov-09,http://www.amazon.com/Waddle-Scanimation-Picture-Book-Books/dp/0761151125?tag=NYTBSREV-20
6785,6,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,1-Nov-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6786,7,OTIS,written and illustrated by Loren Long,Philomel,1-Nov-09,http://www.amazon.com/Otis-Loren-Long/dp/0399252487?tag=NYTBSREV-20
6787,8,THE RUNAWAY MUMMY,by Michael Rex,Putnam,1-Nov-09,http://www.amazon.com/Runaway-Mummy-A-Petrifying-Parody/dp/0399252037?tag=NYTBSREV-20
6788,9,STREGA NONA'S HARVEST,written and illustrated by Tomie dePaola,Putnam,1-Nov-09,http://www.amazon.com/Strega-Nonas-Harvest-Tomie-dePaola/dp/0399252916?tag=NYTBSREV-20
6789,10,DEWEY,by Vicki Myron with Bret Witter,"Little, Brown",1-Nov-09,http://www.amazon.com/Dewey-Small-Town-Library-Touched-World/dp/0446407410?tag=NYTBSREV-20
6790,1,WHERE THE WILD THINGS ARE,by Barb Bersche and Michelle Quint,HarperFestival/HarperCollins,25-Oct-09,http://www.amazon.com/Where-Wild-Things-Are-Storybook/dp/0061656860?tag=NYTBSREV-20
6791,2,LEGO STAR WARS,by Simon Beecroft,DK,25-Oct-09,http://www.amazon.com/LEGO-Star-Wars-Visual-Dictionary/dp/0756655293?tag=NYTBSREV-20
6792,3,"JULIE ANDREWS’S COLLECTION OF POEMS, SONGS, AND LULLABIES",by Emma Walton Hamilton and Julie Andrews. Illustrated by James McMullan.,"Little, Brown",25-Oct-09,http://www.amazon.com/Julie-Andrews-Collection-Poems-Lullabies/dp/0316040495?tag=NYTBSREV-20
6793,4,"SKIPPYJON JONES, LOST IN SPICE",by Judy Schachner,Dutton,25-Oct-09,http://www.amazon.com/Skippyjon-Jones-Lost-Spice-Schachner/dp/0525479651?tag=NYTBSREV-20
6794,5,PIGS MAKE ME SNEEZE!,by Mo Willems,Hyperion,25-Oct-09,http://www.amazon.com/Pigs-Make-Sneeze-Elephant-Piggie/dp/1423114116?tag=NYTBSREV-20
6795,6,WADDLE!,written and illustrated by Rufus Butler Seder,Workman,25-Oct-09,http://www.amazon.com/Waddle-Scanimation-Picture-Book-Books/dp/0761151125?tag=NYTBSREV-20
6796,7,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,25-Oct-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6797,8,DEWEY,by Vicki Myron with Bret Witter,"Little, Brown",25-Oct-09,http://www.amazon.com/Dewey-Small-Town-Library-Touched-World/dp/0446407410?tag=NYTBSREV-20
6798,9,THE RUNAWAY MUMMY,by Michael Rex,Putnam,25-Oct-09,http://www.amazon.com/Runaway-Mummy-A-Petrifying-Parody/dp/0399252037?tag=NYTBSREV-20
6799,10,OTIS,written and illustrated by Loren Long,Philomel,25-Oct-09,http://www.amazon.com/Otis-Loren-Long/dp/0399252487?tag=NYTBSREV-20
6800,1,WHERE THE WILD THINGS ARE,by Barb Bersche and Michelle Quint,HarperFestival/HarperCollins,18-Oct-09,http://www.amazon.com/Where-Wild-Things-Are-Storybook/dp/0061656860?tag=NYTBSREV-20
6801,2,"SKIPPYJON JONES, LOST IN SPICE",by Judy Schachner,Dutton,18-Oct-09,http://www.amazon.com/Skippyjon-Jones-Lost-Spice-Schachner/dp/0525479651?tag=NYTBSREV-20
6802,3,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,18-Oct-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6803,4,WADDLE!,written and illustrated by Rufus Butler Seder,Workman,18-Oct-09,http://www.amazon.com/Waddle-Scanimation-Picture-Book-Books/dp/0761151125?tag=NYTBSREV-20
6804,5,DEWEY,by Vicki Myron with Bret Witter,"Little, Brown",18-Oct-09,http://www.amazon.com/Dewey-Small-Town-Library-Touched-World/dp/0446407410?tag=NYTBSREV-20
6805,6,OTIS,written and illustrated by Loren Long,Philomel,18-Oct-09,http://www.amazon.com/Otis-Loren-Long/dp/0399252487?tag=NYTBSREV-20
6806,7,STREGA NONA'S HARVEST,written and illustrated by Tomie dePaola,Putnam,18-Oct-09,http://www.amazon.com/Strega-Nonas-Harvest-Tomie-dePaola/dp/0399252916?tag=NYTBSREV-20
6807,8,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,18-Oct-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6808,9,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,18-Oct-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6809,10,MISS SMITH AND THE HAUNTED LIBRARY,by Michael Garland,Dutton,18-Oct-09,http://www.amazon.com/Smith-Haunted-Library-Michael-Garland/dp/0525421394?tag=NYTBSREV-20
6810,1,"SKIPPYJON JONES, LOST IN SPICE",by Judy Schachner,Dutton,11-Oct-09,http://www.amazon.com/Skippyjon-Jones-Lost-Spice-Schachner/dp/0525479651?tag=NYTBSREV-20
6811,2,WADDLE!,written and illustrated by Rufus Butler Seder,Workman,11-Oct-09,http://www.amazon.com/Waddle-Scanimation-Picture-Book-Books/dp/0761151125?tag=NYTBSREV-20
6812,3,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,11-Oct-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6813,4,DEWEY,by Vicki Myron with Bret Witter,"Little, Brown",11-Oct-09,http://www.amazon.com/Dewey-Small-Town-Library-Touched-World/dp/0446407410?tag=NYTBSREV-20
6814,5,ROBOT ZOT!,by Jon Scieszka. Illustrated by David Shannon,Simon & Schuster Books for Young Readers,11-Oct-09,http://www.amazon.com/Robot-Zot-Jon-Scieszka/dp/1416963944?tag=NYTBSREV-20
6815,6,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,11-Oct-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6816,7,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,11-Oct-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6817,8,OTIS,written and illustrated by Loren Long,Philomel,11-Oct-09,http://www.amazon.com/Otis-Loren-Long/dp/0399252487?tag=NYTBSREV-20
6818,9,STREGA NONA'S HARVEST,written and illustrated by Tomie dePaola,Putnam,11-Oct-09,http://www.amazon.com/Strega-Nonas-Harvest-Tomie-dePaola/dp/0399252916?tag=NYTBSREV-20
6819,10,MISS SMITH AND THE HAUNTED LIBRARY,by Michael Garland,Dutton,11-Oct-09,http://www.amazon.com/Smith-Haunted-Library-Michael-Garland/dp/0525421394?tag=NYTBSREV-20
6820,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,4-Oct-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6821,2,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,4-Oct-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6822,3,WADDLE!,written and illustrated by Rufus Butler Seder,Workman,4-Oct-09,http://www.amazon.com/Waddle-Scanimation-Picture-Book-Books/dp/0761151125?tag=NYTBSREV-20
6823,4,DEWEY,by Vicki Myron with Bret Witter,"Little, Brown",4-Oct-09,http://www.amazon.com/Dewey-Small-Town-Library-Touched-World/dp/0446407410?tag=NYTBSREV-20
6824,5,STREGA NONA'S HARVEST,written and illustrated by Tomie dePaola,Putnam,4-Oct-09,http://www.amazon.com/Strega-Nonas-Harvest-Tomie-dePaola/dp/0399252916?tag=NYTBSREV-20
6825,6,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,4-Oct-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6826,7,GOLDILICIOUS,written and illustrated by Victoria Kann,Harper/HarperCollins,4-Oct-09,http://www.amazon.com/Goldilicious-Pinkalicious-Victoria-Kann/dp/0061244082?tag=NYTBSREV-20
6827,8,"SKIPPYJON JONES, LOST IN SPICE",by Judy Schachner,Dutton,4-Oct-09,http://www.amazon.com/Skippyjon-Jones-Lost-Spice-Schachner/dp/0525479651?tag=NYTBSREV-20
6828,9,FAMILY HUDDLE,"written by Peyton Manning, Eli Manning and Archie Manning. Illustrated by Jim Madsen.",Scholastic,4-Oct-09,http://www.amazon.com/Family-Huddle-Peyton-Manning/dp/0545153778?tag=NYTBSREV-20
6829,10,SWING!,written and illustrated by Rufus Butler Seder,Workman,4-Oct-09,http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
6830,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,27-Sep-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6831,2,DEWEY,by Vicki Myron with Bret Witter,"Little, Brown",27-Sep-09,http://www.amazon.com/Dewey-Small-Town-Library-Touched-World/dp/0446407410?tag=NYTBSREV-20
6832,3,TRUCKERY RHYMES,"by Jon Scieszka. Illustrated by David Shannon, Loren Long and David Gordon",Simon & Schuster,27-Sep-09,http://www.amazon.com/Truckery-Rhymes-Jon-Scieszkas-Trucktown/dp/1416941355?tag=NYTBSREV-20
6833,4,GOLDILICIOUS,written and illustrated by Victoria Kann,Harper/HarperCollins,27-Sep-09,http://www.amazon.com/Goldilicious-Pinkalicious-Victoria-Kann/dp/0061244082?tag=NYTBSREV-20
6834,5,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,27-Sep-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6835,6,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,27-Sep-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6836,7,SWING!,written and illustrated by Rufus Butler Seder,Workman,27-Sep-09,http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
6837,8,STREGA NONA'S HARVEST,written and illustrated by Tomie dePaola,Putnam,27-Sep-09,http://www.amazon.com/Strega-Nonas-Harvest-Tomie-dePaola/dp/0399252916?tag=NYTBSREV-20
6838,9,LOOK TO THE STARS,by Buzz Aldrin. Illustrated by Wendell Minor,Putnam,27-Sep-09,http://www.amazon.com/Look-Stars-Buzz-Aldrin/dp/0399247211?tag=NYTBSREV-20
6839,10,OCEANOLOGY,by Ferdinand Zoticus deLessups,Candlewick Press,27-Sep-09,http://www.amazon.com/Oceanology-Account-Voyage-Nautilus-Ologies/dp/0763642908?tag=NYTBSREV-20
6840,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,20-Sep-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6841,2,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,20-Sep-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6842,3,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,20-Sep-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6843,4,GOLDILICIOUS,written and illustrated by Victoria Kann,Harper/HarperCollins,20-Sep-09,http://www.amazon.com/Goldilicious-Pinkalicious-Victoria-Kann/dp/0061244082?tag=NYTBSREV-20
6844,5,OCEANOLOGY,by Ferdinand Zoticus deLessups,Candlewick Press,20-Sep-09,http://www.amazon.com/Oceanology-Account-Voyage-Nautilus-Ologies/dp/0763642908?tag=NYTBSREV-20
6845,6,SWING!,written and illustrated by Rufus Butler Seder,Workman,20-Sep-09,http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
6846,7,THE LION AND THE MOUSE,by Jerry Pinkney,"Little, Brown",20-Sep-09,http://www.amazon.com/The-Lion-Mouse-Jerry-Pinkney/dp/0316013560?tag=NYTBSREV-20
6847,8,DEWEY,by Vicki Myron with Bret Witter,"Little, Brown",20-Sep-09,http://www.amazon.com/Dewey-Small-Town-Library-Touched-World/dp/0446407410?tag=NYTBSREV-20
6848,9,EXPLORER EXTRAORDINAIRE!,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,20-Sep-09,http://www.amazon.com/Fancy-Nancy-Extraordinaire-Jane-OConnor/dp/0061684864?tag=NYTBSREV-20
6849,10,TRUCKERY RHYMES,"by Jon Scieszka. Illustrated by David Shannon, Loren Long and David Gordon",Simon & Schuster,20-Sep-09,http://www.amazon.com/Truckery-Rhymes-Jon-Scieszkas-Trucktown/dp/1416941355?tag=NYTBSREV-20
6850,1,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,13-Sep-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6851,2,GOLDILICIOUS,written and illustrated by Victoria Kann,Harper/HarperCollins,13-Sep-09,http://www.amazon.com/Goldilicious-Pinkalicious-Victoria-Kann/dp/0061244082?tag=NYTBSREV-20
6852,3,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,13-Sep-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6853,4,EXPLORER EXTRAORDINAIRE!,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,13-Sep-09,http://www.amazon.com/Fancy-Nancy-Extraordinaire-Jane-OConnor/dp/0061684864?tag=NYTBSREV-20
6854,5,TRUCKERY RHYMES,"by Jon Scieszka. Illustrated by David Shannon, Loren Long and David Gordon",Simon & Schuster Books for Young Readers,13-Sep-09,http://www.amazon.com/Truckery-Rhymes-Jon-Scieszkas-Trucktown/dp/1416941355?tag=NYTBSREV-20
6855,6,LLAMA LLAMA MISSES MAMA,written and illustrated by Anna Dewdney,Viking,13-Sep-09,http://www.amazon.com/Llama-Misses-Mama-Anna-Dewdney/dp/0670061980?tag=NYTBSREV-20
6856,7,AMELIA BEDELIA’S FIRST DAY OF SCHOOL,by Herman Parish. Illustrated by Lynne Avril,Greenwillow,13-Sep-09,http://www.amazon.com/Amelia-Bedelias-First-Day-School/dp/0061544558?tag=NYTBSREV-20
6857,8,THE HAIR OF ZOE FLEEFENBACHER GOES TO SCHOOL,by Laurie Halse Anderson. Illustrated by Ard Hoyt,Simon & Schuster Books for Young Readers,13-Sep-09,http://www.amazon.com/Hair-Zoe-Fleefenbacher-Goes-School/dp/0689858094?tag=NYTBSREV-20
6858,9,SWING!,written and illustrated by Rufus Butler Seder,Workman,13-Sep-09,http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
6859,10,ELEPHANTS CANNOT DANCE!,written and illustrated by Mo Willems,Hyperion Books for Children/Disney,13-Sep-09,http://www.amazon.com/Elephants-Cannot-Dance-Elephant-Piggie/dp/1423114108?tag=NYTBSREV-20
6860,1,GOLDILICIOUS,written and illustrated by Victoria Kann,Harper/HarperCollins,6-Sep-09,http://www.amazon.com/Goldilicious-Pinkalicious-Victoria-Kann/dp/0061244082?tag=NYTBSREV-20
6861,2,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,6-Sep-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6862,3,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,6-Sep-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6863,4,SWING!,written and illustrated by Rufus Butler Seder,Workman,6-Sep-09,http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
6864,5,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,6-Sep-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6865,6,EXPLORER EXTRAORDINAIRE!,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,6-Sep-09,http://www.amazon.com/Fancy-Nancy-Extraordinaire-Jane-OConnor/dp/0061684864?tag=NYTBSREV-20
6866,7,LLAMA LLAMA MISSES MAMA,written and illustrated by Anna Dewdney,Viking,6-Sep-09,http://www.amazon.com/Llama-Misses-Mama-Anna-Dewdney/dp/0670061980?tag=NYTBSREV-20
6867,8,THE CURIOUS GARDEN,written and illustrated by Peter Brown,"Little, Brown",6-Sep-09,http://www.amazon.com/The-Curious-Garden-Peter-Brown/dp/0316015474?tag=NYTBSREV-20
6868,9,TEA PARTIES,by Jane O’Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,6-Sep-09,http://www.amazon.com/Fancy-Nancy-Parties-Jane-OConnor/dp/0061801747?tag=NYTBSREV-20
6869,10,DUCK! RABBIT!,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,6-Sep-09,http://www.amazon.com/Duck-Rabbit-Amy-Krouse-Rosenthal/dp/0811868656?tag=NYTBSREV-20
6870,1,GOLDILICIOUS,written and illustrated by Victoria Kann,Harper/HarperCollins,30-Aug-09,http://www.amazon.com/Goldilicious-Pinkalicious-Victoria-Kann/dp/0061244082?tag=NYTBSREV-20
6871,2,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,30-Aug-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6872,3,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,30-Aug-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6873,4,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,30-Aug-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6874,5,EXPLORER EXTRAORDINAIRE!,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,30-Aug-09,http://www.amazon.com/Fancy-Nancy-Extraordinaire-Jane-OConnor/dp/0061684864?tag=NYTBSREV-20
6875,6,TEA PARTIES,by Jane O’Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,30-Aug-09,http://www.amazon.com/Fancy-Nancy-Parties-Jane-OConnor/dp/0061801747?tag=NYTBSREV-20
6876,7,LLAMA LLAMA MISSES MAMA,written and illustrated by Anna Dewdney,Viking,30-Aug-09,http://www.amazon.com/Llama-Misses-Mama-Anna-Dewdney/dp/0670061980?tag=NYTBSREV-20
6877,8,SWING!,written and illustrated by Rufus Butler Seder,Workman,30-Aug-09,http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
6878,9,ELEPHANTS CANNOT DANCE!,written and illustrated by Mo Willems,Hyperion Books for Children/Disney,30-Aug-09,http://www.amazon.com/Elephants-Cannot-Dance-Elephant-Piggie/dp/1423114108?tag=NYTBSREV-20
6879,10,THE CURIOUS GARDEN,written and illustrated by Peter Brown,"Little, Brown",30-Aug-09,http://www.amazon.com/The-Curious-Garden-Peter-Brown/dp/0316015474?tag=NYTBSREV-20
6880,1,GOLDILICIOUS,written and illustrated by Victoria Kann,Harper/HarperCollins,23-Aug-09,http://www.amazon.com/Goldilicious-Pinkalicious-Victoria-Kann/dp/0061244082?tag=NYTBSREV-20
6881,2,TEA PARTIES,by Jane O’Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,23-Aug-09,http://www.amazon.com/Fancy-Nancy-Parties-Jane-OConnor/dp/0061801747?tag=NYTBSREV-20
6882,3,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,23-Aug-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6883,4,EXPLORER EXTRAORDINAIRE!,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,23-Aug-09,http://www.amazon.com/Fancy-Nancy-Extraordinaire-Jane-OConnor/dp/0061684864?tag=NYTBSREV-20
6884,5,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,23-Aug-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6885,6,LLAMA LLAMA MISSES MAMA,written and illustrated by Anna Dewdney,Viking,23-Aug-09,http://www.amazon.com/Llama-Misses-Mama-Anna-Dewdney/dp/0670061980?tag=NYTBSREV-20
6886,7,ELEPHANTS CANNOT DANCE!,written and illustrated by Mo Willems,Hyperion Books for Children/Disney,23-Aug-09,http://www.amazon.com/Elephants-Cannot-Dance-Elephant-Piggie/dp/1423114108?tag=NYTBSREV-20
6887,8,SWING!,written and illustrated by Rufus Butler Seder,Workman,23-Aug-09,http://www.amazon.com/Swing-A-Scanimation-Picture-Book/dp/0761151273?tag=NYTBSREV-20
6888,9,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,23-Aug-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6889,10,THE CURIOUS GARDEN,written and illustrated by Peter Brown,"Little, Brown",23-Aug-09,http://www.amazon.com/The-Curious-Garden-Peter-Brown/dp/0316015474?tag=NYTBSREV-20
6890,1,LISTEN TO THE WIND: THE STORY OF DR. GREG AND THREE CUPS OF TEA,by Greg Mortenson and Susan L. Roth,Dial,16-Aug-09,http://www.amazon.com/Listen-Wind-Story-Greg-Three/dp/0803730586?tag=NYTBSREV-20
6891,2,GOLDILICIOUS,written and illustrated by Victoria Kann,Harper/HarperCollins,16-Aug-09,http://www.amazon.com/Goldilicious-Pinkalicious-Victoria-Kann/dp/0061244082?tag=NYTBSREV-20
6892,3,GALLOP!,written and illustrated by Rufus Butler Seder,Workman,16-Aug-09,http://www.amazon.com/Gallop-A-Scanimation-Picture-Book/dp/0761147632?tag=NYTBSREV-20
6893,4,EXPLORER EXTRAORDINAIRE!,by Jane O’Connor. Illustrated by Robin Preiss Glasser,HarperCollins,16-Aug-09,http://www.amazon.com/Fancy-Nancy-Extraordinaire-Jane-OConnor/dp/0061684864?tag=NYTBSREV-20
6894,5,MARLEY GOES TO SCHOOL,by John Grogan. Illustrated by Richard Cowdrey,HarperCollins,16-Aug-09,http://www.amazon.com/Marley-Goes-School-John-Grogan/dp/0061561517?tag=NYTBSREV-20
6895,6,LLAMA LLAMA MISSES MAMA,written and illustrated by Anna Dewdney,Viking,16-Aug-09,http://www.amazon.com/Llama-Misses-Mama-Anna-Dewdney/dp/0670061980?tag=NYTBSREV-20
6896,7,TEA PARTIES,by Jane O’Connor. Illustrated by Robin Preiss Glasser,Harper/HarperCollins,16-Aug-09,http://www.amazon.com/Fancy-Nancy-Parties-Jane-OConnor/dp/0061801747?tag=NYTBSREV-20
