,rank,title,author,publisher,date,amazon links
3418,9,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"August 14, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3419,10,"ROSIE REVERE, ENGINEER",by Andrea Beaty. Illustrated by David Roberts,Abrams,"August 14, 2016",http://www.amazon.com/Rosie-Revere-Engineer-Andrea-Beaty/dp/1419708457?tag=NYTBSREV-20
3420,1,ARE WE THERE YET?,by Dan Santat,"Little, Brown","August 7, 2016",http://www.amazon.com/Are-There-Yet-Dan-Santat/dp/0316199990?tag=NYTBSREV-20
3421,2,WHAT DO YOU DO WITH A PROBLEM?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"August 7, 2016",http://www.amazon.com/What-Do-You-Problem/dp/1943200009?tag=NYTBSREV-20
3422,3,THE THANK YOU BOOK,by Mo Willems,Hyperion,"August 7, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3423,4,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"August 7, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3424,5,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"August 7, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3425,6,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"August 7, 2016",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3426,7,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"August 7, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3427,8,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"August 7, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3428,9,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"August 7, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3429,10,LAST STOP ON MARKET STREET,by Matt de la Peña. Illustrated by Christian Robinson,Putnam,"August 7, 2016",http://www.amazon.com/Last-Stop-Market-Street-Matt/dp/0399257748?tag=NYTBSREV-20
3430,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,"July 31, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3431,2,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"July 31, 2016",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3432,3,WHAT DO YOU DO WITH A PROBLEM?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"July 31, 2016",http://www.amazon.com/What-Do-You-Problem/dp/1943200009?tag=NYTBSREV-20
3433,4,ARE WE THERE YET?,by Dan Santat,"Little, Brown","July 31, 2016",http://www.amazon.com/Are-There-Yet-Dan-Santat/dp/0316199990?tag=NYTBSREV-20
3434,5,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"July 31, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3435,6,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"July 31, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3436,7,WAITING IS NOT EASY!,by Mo Willems,Hyperion,"July 31, 2016",http://www.amazon.com/Waiting-Easy-Elephant-Piggie-Book/dp/142319957X?tag=NYTBSREV-20
3437,8,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"July 31, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3438,9,WE ARE IN A BOOK!,written and illustrated by Mo Willems,Hyperion,"July 31, 2016",http://www.amazon.com/We-Are-Book-Elephant-Piggie/dp/1423133080?tag=NYTBSREV-20
3439,10,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"July 31, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3440,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,"July 24, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3441,2,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"July 24, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3442,3,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"July 24, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3443,4,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"July 24, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3444,5,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"July 24, 2016",http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3445,6,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"July 24, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3446,7,EXTREMELY CUTE ANIMALS OPERATING HEAVY MACHINERY,by David Gordon,Simon & Schuster,"July 24, 2016",http://www.amazon.com/Extremely-Animals-Operating-Heavy-Machinery/dp/1416924418?tag=NYTBSREV-20
3447,8,WHAT DO YOU DO WITH A PROBLEM?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"July 24, 2016",http://www.amazon.com/What-Do-You-Problem/dp/1943200009?tag=NYTBSREV-20
3448,9,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"July 24, 2016",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3449,10,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"July 24, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3450,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,"July 17, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3451,2,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"July 17, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3452,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"July 17, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3453,4,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"July 17, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3454,5,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"July 17, 2016",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3455,6,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"July 17, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3456,7,WHAT DO YOU DO WITH A PROBLEM?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"July 17, 2016",http://www.amazon.com/What-Do-You-Problem/dp/1943200009?tag=NYTBSREV-20
3457,8,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"July 17, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3458,9,EXTREMELY CUTE ANIMALS OPERATING HEAVY MACHINERY,by David Gordon,Simon & Schuster,"July 17, 2016",http://www.amazon.com/Extremely-Animals-Operating-Heavy-Machinery/dp/1416924418?tag=NYTBSREV-20
3459,10,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"July 17, 2016",http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3460,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,"July 10, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3461,2,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"July 10, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3462,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"July 10, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3463,4,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"July 10, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3464,5,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"July 10, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3465,6,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"July 10, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3466,7,LAST STOP ON MARKET STREET,by Matt de la Peña. Illustrated by Christian Robinson,Putnam,"July 10, 2016",http://www.amazon.com/Last-Stop-Market-Street-Matt/dp/0399257748?tag=NYTBSREV-20
3467,8,"GOODNIGHT, GOODNIGHT, CONSTRUCTION SITE",by Sherri Duskey Rinker and Tom Lichtenheld,Chronicle,"July 10, 2016",http://www.amazon.com/Goodnight-Construction-Sherri-Duskey-Rinker/dp/0811877825?tag=NYTBSREV-20
3468,9,HOW TO BABYSIT A GRANDPA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,"July 10, 2016",http://www.amazon.com/How-Babysit-Grandpa-Jean-Reagan/dp/0375867139?tag=NYTBSREV-20
3469,10,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"July 10, 2016",http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3470,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,"July 3, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3471,2,HOW TO BABYSIT A GRANDPA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,"July 3, 2016",http://www.amazon.com/How-Babysit-Grandpa-Jean-Reagan/dp/0375867139?tag=NYTBSREV-20
3472,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"July 3, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3473,4,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"July 3, 2016",http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3474,5,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"July 3, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3475,6,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"July 3, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3476,7,EXTREMELY CUTE ANIMALS OPERATING HEAVY MACHINERY,by David Gordon,Simon & Schuster,"July 3, 2016",http://www.amazon.com/Extremely-Animals-Operating-Heavy-Machinery/dp/1416924418?tag=NYTBSREV-20
3477,8,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"July 3, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3478,9,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"July 3, 2016",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3479,10,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"July 3, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3480,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,"June 26, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3481,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"June 26, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3482,3,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"June 26, 2016",http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3483,4,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"June 26, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3484,5,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 26, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3485,6,HOW TO BABYSIT A GRANDPA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,"June 26, 2016",http://www.amazon.com/How-Babysit-Grandpa-Jean-Reagan/dp/0375867139?tag=NYTBSREV-20
3486,7,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"June 26, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3487,8,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"June 26, 2016",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3488,9,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"June 26, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3489,10,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown","June 26, 2016",http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3490,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,"June 19, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3491,2,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"June 19, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3492,3,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 19, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3493,4,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"June 19, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3494,5,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"June 19, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3495,6,WHAT DO YOU DO WITH AN IDEA?,by Kobi Yamada. Illustrated by Mae Besom,Compendium,"June 19, 2016",http://www.amazon.com/What-Do-You-Idea/dp/1938298071?tag=NYTBSREV-20
3496,7,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"June 19, 2016",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3497,8,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"June 19, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3498,9,OUR GREAT BIG BACKYARD,by Laura Bush and Jenna Bush Hager. Illustrated by Jacqueline Rogers,Harper/HarperCollins,"June 19, 2016",http://www.amazon.com/Our-Great-Backyard-Laura-Bush/dp/0062468359?tag=NYTBSREV-20
3499,10,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 19, 2016",http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3500,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,"June 12, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3501,2,OUR GREAT BIG BACKYARD,by Laura Bush and Jenna Bush Hager. Illustrated by Jacqueline Rogers,Harper/HarperCollins,"June 12, 2016",http://www.amazon.com/Our-Great-Backyard-Laura-Bush/dp/0062468359?tag=NYTBSREV-20
3502,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"June 12, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3503,4,THUNDER BOY JR.,by Sherman Alexie. Illustrated by Yuyi Morales,"Little, Brown","June 12, 2016",http://www.amazon.com/Thunder-Boy-Jr-Sherman-Alexie/dp/0316013722?tag=NYTBSREV-20
3504,5,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"June 12, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3505,6,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 12, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3506,7,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"June 12, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3507,8,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 12, 2016",http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3508,9,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"June 12, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3509,10,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown","June 12, 2016",http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3510,1,THE THANK YOU BOOK,by Mo Willems,Hyperion,"June 5, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3511,2,OUR GREAT BIG BACKYARD,by Laura Bush and Jenna Bush Hager. Illustrated by Jacqueline Rogers,Harper/HarperCollins,"June 5, 2016",http://www.amazon.com/Our-Great-Backyard-Laura-Bush/dp/0062468359?tag=NYTBSREV-20
3512,3,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"June 5, 2016",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3513,4,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"June 5, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3514,5,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 5, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3515,6,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"June 5, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3516,7,THUNDER BOY JR.,by Sherman Alexie. Illustrated by Yuyi Morales,"Little, Brown","June 5, 2016",http://www.amazon.com/Thunder-Boy-Jr-Sherman-Alexie/dp/0316013722?tag=NYTBSREV-20
3517,8,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"June 5, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3518,9,THE DAY THE CRAYONS CAME HOME,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"June 5, 2016",http://www.amazon.com/The-Day-Crayons-Came-Home/dp/0399172750?tag=NYTBSREV-20
3519,10,FINDING WINNIE,by Lindsay Mattick. Illustrated by Sophie Blackall,"Little, Brown","June 5, 2016",http://www.amazon.com/Finding-Winnie-Story-Worlds-Famous/dp/0316324906?tag=NYTBSREV-20
3520,1,OUR GREAT BIG BACKYARD,by Laura Bush and Jenna Bush Hager. Illustrated by Jacqueline Rogers,Harper/HarperCollins,"May 29, 2016",http://www.amazon.com/Our-Great-Backyard-Laura-Bush/dp/0062468359?tag=NYTBSREV-20
3521,2,THE THANK YOU BOOK,by Mo Willems,Disney-Hyperion,"May 29, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3522,3,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"May 29, 2016",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3523,4,THUNDER BOY JR.,by Sherman Alexie. Illustrated by Yuyi Morales,"Little, Brown","May 29, 2016",http://www.amazon.com/Thunder-Boy-Jr-Sherman-Alexie/dp/0316013722?tag=NYTBSREV-20
3524,5,THE DAY THE CRAYONS QUIT,by Drew Daywalt. Illustrated by Oliver Jeffers,Philomel,"May 29, 2016",http://www.amazon.com/The-Crayons-Quit-Drew-Daywalt/dp/0399255370?tag=NYTBSREV-20
3525,6,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"May 29, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3526,7,THE BOOK WITH NO PICTURES,by B.J. Novak,Dial,"May 29, 2016",http://www.amazon.com/The-Book-Pictures-B-J-Novak/dp/0803741715?tag=NYTBSREV-20
3527,8,DRAGONS LOVE TACOS,by Adam Rubin. Illustrated by Daniel Salmieri,Dial,"May 29, 2016",http://www.amazon.com/Dragons-Love-Tacos-Adam-Rubin/dp/0803736800?tag=NYTBSREV-20
3528,9,DEAR POPE FRANCIS,by Pope Francis,Loyola,"May 29, 2016",http://www.amazon.com/Dear-Pope-Francis-Answers-Children/dp/0829444335?tag=NYTBSREV-20
3529,10,PRESS HERE,by Hervé Tullet,Handprint/Chronicle,"May 29, 2016",http://www.amazon.com/Press-Here-Herve-Tullet/dp/0811879542?tag=NYTBSREV-20
3530,1,THE THANK YOU BOOK,by Mo Willems,Disney-Hyperion,"May 22, 2016",http://www.amazon.com/The-Thank-Book-Elephant-Piggie/dp/1423178289?tag=NYTBSREV-20
3531,2,I WISH YOU MORE,by Amy Krouse Rosenthal. Illustrated by Tom Lichtenheld,Chronicle,"May 22, 2016",http://www.amazon.com/Wish-You-More-Krouse-Rosenthal/dp/1452126992?tag=NYTBSREV-20
3532,3,THE WONDERFUL THINGS YOU WILL BE,by Emily Winfield Martin,Random House,"May 22, 2016",http://www.amazon.com/The-Wonderful-Things-You-Will/dp/0385376715?tag=NYTBSREV-20
3533,4,HOW TO BABYSIT A GRANDMA,by Jean Reagan. Illustrated by Lee Wildish,Knopf,"May 22, 2016",http://www.amazon.com/How-Babysit-Grandma-Jean-Reagan/dp/0385753845?tag=NYTBSREV-20
